ID,Place,Name,Distance
8427700,doctor,Dr. Catherine A Kallal M.D.,0.707
8427700,doctor,Nephrology Associates Of Northern Illinois And Indiana,0.707
8427700,doctor,Dr. Karen Raden DO,0.707
8427899,department_store,Target,1.485
8427899,pharmacy,CVS Pharmacy,1.500
8427899,point_of_interest,Let the World Know Chicago Party Place,1.069
8427899,point_of_interest,Neal F Simeon Vocational High,1.596
8427899,real_estate_agency,Stewart Business Center,1.667
8427899,grocery_or_supermarket,ALDI,1.267
8428610,lodging,IHSP Chicago Hostel,1.857
8428610,bakery,Hoosier Mama Pie Company,0.042
8428610,point_of_interest,Wicker Park Chamber-Commerce,1.270
8428610,museum,Saint John Cantius Church,1.179
8428610,bar,City Winery,1.543
8428610,hardware_store,The Home Depot,1.862
8428621,lodging,IHSP Chicago Hostel,0.136
8428621,lodging,Holiday Jones Chicago Hostel,0.982
8428621,point_of_interest,Wicker Park Chamber-Commerce,0.839
8428621,bakery,Hoosier Mama Pie Company,1.698
8428621,grocery_or_supermarket,Jewel-Osco,0.757
8428621,bar,Lotties Pub,0.680
8430604,parking,Harbor Point,1.075
8430604,lodging,Kimpton Hotel Palomar Chicago,0.139
8430604,lodging,Hilton Garden Inn Chicago Downtown Magnificent Mile,0.204
8430604,spa,Trump International Hotel & Tower® Chicago,0.264
8430604,lodging,Holiday Inn Express Chicago - Magnificent Mile,0.326
8430604,lodging,The Langham Chicago,0.331
8430613,lodging,Hotel Lincoln,1.312
8430613,lodging,Chicago Getaway Hostel,1.840
8430613,bar,Lion Head Pub,1.421
8430613,store,Petco Animal Supplies,1.103
8430613,point_of_interest,PAWS Chicago,1.120
8430613,restaurant,Noodles and Company,1.186
8430624,lodging,Chicago Parthenon Hostel,0.764
8430624,bar,Holiday Inn & Suites Chicago-Downtown,1.389
8430624,point_of_interest,The Buckingham Athletic Club,1.950
8430624,lodging,W Chicago - City Center,1.966
8430624,train_station,Union Station,1.440
8430624,doctor,Levine Laurence A MD,1.172
8430814,school,Morgan Park Academy,1.209
8430814,furniture_store,Cakewalk Chicago,1.715
8430814,school,Morgan Park High School,1.641
8430814,grocery_or_supermarket,Jewel-Osco,1.720
8430814,health,The Womens Center,1.640
8430814,health,Research By Design LLC,1.627
8431177,hardware_store,The Home Depot,0.541
8431177,shopping_mall,The Brickyard,0.643
8431177,furniture_store,The RoomPlace,1.658
8431177,physiotherapist,Shriners Hospitals for Children — Chicago,0.747
8431177,meal_takeaway,Little Caesars Pizza,0.904
8431177,car_repair,Pep Boys Auto Parts & Service,0.844
8431263,furniture_store,Cakewalk Chicago,1.520
8431263,bar,Cork & Kerry,0.662
8431263,health,The Womens Center,1.131
8431263,point_of_interest,Beverly Arts Center,1.644
8431263,doctor,Dr. Burnetta E. Herron M.D.,0.913
8431263,doctor,Ramesh Soundararajan M.D.,1.083
8432793,lodging,Hotel Indigo Chicago Downtown Gold Coast,0.176
8432793,lodging,The Drake a Hilton Hotel,0.610
8432793,lodging,Sofitel Chicago Magnificent Mile,0.622
8432793,lodging,Hilton Chicago Magnificent Mile Suites,0.742
8432793,lodging,Park Hyatt Chicago,0.842
8432793,lodging,The Peninsula Chicago,0.966
8432844,school,Marshall Metropolitan High School,1.065
8432844,bank,BMO Harris Bank,1.109
8432844,school,KIPP Ascend Middle School,1.646
8432844,school,Jacob Beidler Elementary School,1.696
8432844,school,Holy Family Ministry School,0.511
8432844,school,Bethune Elementary School,1.224
8433235,parking,Harbor Point,1.542
8433235,lodging,HI Chicago Hostel,0.188
8433235,point_of_interest,The Buckingham Athletic Club,0.472
8433235,lodging,JW Marriott Chicago,0.699
8433235,lodging,Silversmith Hotel Chicago Downtown,0.817
8433235,bar,Holiday Inn & Suites Chicago-Downtown,1.025
8433270,bar,Holiday Inn & Suites Chicago-Downtown,0.461
8433270,lodging,JW Marriott Chicago,0.536
8433270,lodging,Chicago Parthenon Hostel,0.670
8433270,lodging,Hampton Inn Majestic Chicago Theatre District,0.935
8433270,lodging,The Alise Chicago - A Staypineapple Hotel,1.042
8433270,lodging,Renaissance Chicago Downtown Hotel,1.235
8434727,lodging,Chicago Marriott at Medical District UIC,1.883
8434727,grocery_or_supermarket,Jewel-Osco,0.982
8434727,museum,National Museum of Mexican Art,0.206
8434727,bar,Francescas on Taylor,1.555
8434727,doctor,Timothy Kuzel MD,1.737
8434727,doctor,Keith Bruninga MD,1.737
8434965,hospital,La Rabida Children’s Hospital,1.401
8434965,hospital,Jackson Park Hospital & Medical Center,1.750
8434965,church,Rockefeller Memorial Chapel,1.872
8434965,cafe,Robust Coffee Lounge,1.077
8434965,museum,Frederick C. Robie House,1.958
8434965,museum,Oriental Institute Museum,1.951
8436073,school,Marshall Metropolitan High School,1.612
8436073,school,KIPP Ascend Middle School,1.489
8436073,grocery_or_supermarket,ALDI,0.993
8436073,school,DRW College Prep,1.137
8436073,restaurant,Subway Restaurants,0.604
8436073,pharmacy,Gabby Inc,1.116
8436469,hospital,Holy Cross Hospital,1.672
8436469,car_repair,Pep Boys Auto Parts & Service,0.895
8436469,school,Lindblom Math and Science Academy,1.820
8436469,dentist,DentalWorks Western Avenue,0.971
8436469,store,Baskin-Robbins,0.838
8436469,doctor,Dr. Catherine A Kallal M.D.,1.685
8436488,book_store,Loyola University Bookstore,0.935
8436488,school,Roger C Sullivan High School,0.134
8436488,point_of_interest,Misericordia Home,0.918
8436488,restaurant,Ghareeb Nawaz Restaurant,1.064
8436488,hardware_store,Clark Devon Hardware,0.528
8436488,lodging,Heart O Chicago,1.415
8436690,hardware_store,The Home Depot,1.510
8436690,doctor,Leonard J. Lawson M.D.,1.042
8436690,point_of_interest,Project Fame Upward Bound,1.616
8436690,department_store,Walmart Supercenter,1.879
8436690,church,Trinity United Church of Christ,0.388
8436690,school,Harlan Community Academy,0.927
8436797,point_of_interest,The Enrico Fermi Institute,1.727
8436797,university,University of Chicago Law School,1.455
8436797,hospital,University of Chicago Medicine,1.326
8436797,doctor,Dr. Walter M. Stadler MD,1.264
8436797,doctor,University of Chicago Hospital: Walter James MD,1.264
8436797,doctor,University of Chicago: Mojica Gioconda MD,1.264
8436896,school,Mount Carmel High School,1.013
8436896,car_repair,Car-X Tire & Auto,1.296
8436896,university,Muhammad University of Islam,1.300
8436896,cemetery,Oak Woods Cemetery,0.446
8436896,point_of_interest,Let the World Know Chicago Party Place,1.730
8436896,cafe,Café Logan,1.876
8438908,department_store,Kmart,1.456
8438908,furniture_store,Studio41 Home Design Showroom,1.123
8438908,hardware_store,The Home Depot,1.404
8438908,clothing_store,Discovery Clothing,1.285
8438908,gym,Planet Fitness,0.150
8438908,lodging,Hostel Earphoria,1.134
8438915,lodging,Best Western Grant Park Hotel,0.270
8438915,lodging,Travelodge by Wyndham Downtown Chicago,0.833
8438915,point_of_interest,The Buckingham Athletic Club,1.150
8438915,bar,Holiday Inn & Suites Chicago-Downtown,1.470
8438915,lodging,Hampton Inn Majestic Chicago Theatre District,1.579
8438915,lodging,Hyatt Regency McCormick Place,1.776
8439600,local_government_office,Chicago West Illinois Secretary of State Facility,1.811
8439600,bank,BMO Harris Bank,1.560
8439600,general_contractor,Cabo Construction Corporation,0.763
8439600,grocery_or_supermarket,ALDI,1.566
8439600,park,Franklin Park,1.145
8439600,furniture_store,Office Furniture Center,0.920
8439745,hospital,Jackson Park Hospital & Medical Center,0.731
8439745,bank,Citibank,1.524
8439745,bakery,Dat Donut,1.797
8439745,school,Chicago Vocational High School,1.746
8439745,restaurant,Old Chicago Pizza,1.742
8439745,clothing_store,K&G Fashion Superstore,0.751
8440215,point_of_interest,Hawthorne Works,0.483
8440215,bakery,IHOP,1.586
8440215,restaurant,Pizza Nova,1.567
8440215,car_repair,Sams Club Tire & Battery,1.045
8440215,meal_delivery,Lou Malnatis Pizzeria,1.037
8440215,moving_company,U-Haul of Cicero,1.405
8440891,point_of_interest,WSSD-FM Chicago,0.293
8440891,doctor,Dr. Shilpa Mehta M.D.,1.513
8440891,doctor,Dr. Glen G. Aduana MD,0.307
8440891,doctor,Parker Rebecca B MD,1.514
8440891,doctor,Ari Mintz M.D.,1.513
8440891,doctor,Prabhu Velan M.D.,1.513
8441088,beauty_salon,Chicago South Loop Hotel,0.697
8441088,lodging,The Wheeler Mansion,1.845
8441088,meal_delivery,MingHin Cuisine,1.098
8441088,bar,Marias Packaged Goods and Community Bar,1.425
8441088,restaurant,Chi Cafe,1.126
8441088,point_of_interest,Chicago White Sox,1.483
8441120,hospital,Holy Cross Hospital,1.672
8441120,school,Lindblom Math and Science Academy,1.667
8441120,car_repair,Metro Ford Sales and Service,1.228
8441120,dentist,DentalWorks Western Avenue,0.831
8441120,store,Baskin-Robbins,0.690
8441120,doctor,Dr. Catherine A Kallal M.D.,1.685
8441701,parking,Harbor Point,1.655
8441701,lodging,SpringHill Suites by Marriott Chicago Downtown River North,0.347
8441701,lodging,Holiday Inn Chicago-Mart Plaza River North,0.415
8441701,lodging,Hotel Felix,0.530
8441701,lodging,Hilton Garden Inn Chicago Downtown Magnificent Mile,0.564
8441701,lodging,ACME Hotel Company,0.587
8441877,point_of_interest,Soul Children of Chicago,0.955
8441877,post_office,United States Post Office - AuburnPk. Station,0.508
8441877,point_of_interest,Holloway Hide A Way,1.505
8441877,point_of_interest,PTC Security Training Academy,0.558
8441877,car_dealer,distance,1.852
8441877,bank,BMO Harris Bank,1.888
8442065,school,Curie Metropolitan High School,1.694
8442065,bank,BMO Harris Bank,1.343
8442065,shopping_mall,Super Mall,1.809
8442065,restaurant,Chuck E. Cheeses,0.830
8442065,florist,Kloeckner Preferred Flowers,0.163
8442065,car_repair,Hermans Auto Repair,1.215
8442187,school,Gage Park High School,0.529
8442187,bank,BMO Harris Bank,1.627
8442187,restaurant,Chuck E. Cheeses,1.287
8442187,dentist,DentalWorks Western Avenue,1.724
8442187,roofing_contractor,Mendez Roofing Co,1.367
8442187,grocery_or_supermarket,ALDI,1.491
8442220,restaurant,Chipotle Mexican Grill,1.436
8442220,doctor,Leonard J. Lawson M.D.,1.700
8442220,convenience_store,Walgreens,0.227
8442220,park,Ridge Park,0.719
8442220,health,The Womens Center,1.784
8442220,doctor,Dr. Burnetta E. Herron M.D.,1.794
8442302,department_store,Target,1.144
8442302,pharmacy,CVS Pharmacy,1.114
8442302,store,Burlington,0.672
8442302,point_of_interest,Greyhound: Bus Station,1.545
8442302,hardware_store,Lowes Home Improvement,1.089
8442302,point_of_interest,Gateway Newsstand,1.611
8442321,beauty_salon,Chicago South Loop Hotel,0.895
8442321,lodging,Chinatown Hotel,1.666
8442321,point_of_interest,S. R. Crown Hall,1.345
8442321,point_of_interest,Sunset Cafe,1.306
8442321,spa,Mi Bon Spa McCormick,1.320
8442321,restaurant,SAVOR…Chicago,1.220
8442405,lodging,The Amber Inn,1.282
8442405,bar,nana,1.020
8442405,cafe,The Bridgeport Art Center,1.796
8442405,art_gallery,Zhou B Art Center,1.462
8442405,bar,Buffalo Wings & Rings,0.978
8442405,school,Chicago Military Academy,1.278
8442434,lodging,Chicago Getaway Hostel,0.772
8442434,lodging,City Suites Chicago,1.274
8442434,hospital,Advocate Illinois Masonic Medical Center,0.967
8442434,bar,Lion Head Pub,0.906
8442434,movie_theater,Landmarks Century Centre Cinema,0.877
8442434,movie_theater,Regal Cinemas Webster Place 11,1.233
8443409,book_store,Loyola University Bookstore,1.229
8443409,gym,Cheetah Gym,1.377
8443409,point_of_interest,Bryn Mawr Apartments,1.187
8443409,school,Roger C Sullivan High School,1.432
8443409,furniture_store,The Brown Elephant,1.088
8443409,point_of_interest,Misericordia Home,0.901
8443533,movie_theater,AMC Ford City 14,1.707
8443533,point_of_interest,XFINITY Authorized Dealer - UWC,1.702
8443533,post_office,United States Postal Service,0.023
8443533,point_of_interest,INX International,1.549
8443533,convenience_store,Walgreens,1.822
8443533,storage,Public Storage,0.955
8443953,point_of_interest,Aragon Ballroom,0.342
8443953,night_club,The Green Mill,0.384
8443953,point_of_interest,LILLSTREET Art Center,1.446
8443953,restaurant,Tank Noodle,0.771
8443953,cemetery,Getty Tomb,0.664
8443953,bar,Lady Gregorys Irish Bar & Restaurant,1.587
8445475,meal_takeaway,Little Caesars Pizza,0.481
8445475,convenience_store,Walgreens,0.621
8445475,store,Baskin-Robbins,0.423
8445475,bank,Charter One Bank,1.150
8445475,school,Edward N. Hurley Elementary School,0.363
8445475,clothing_store,Sgt. James W. Robinson Jr. Army Reserve Center,1.240
8446869,point_of_interest,Aragon Ballroom,0.201
8446869,night_club,The Green Mill,0.355
8446869,gym,Cheetah Gym,1.423
8446869,bar,Lady Gregorys Irish Bar & Restaurant,1.451
8446869,point_of_interest,The Neo-Futurists,1.366
8446869,point_of_interest,LILLSTREET Art Center,1.690
8447016,university,Kennedy-King College,1.838
8447016,restaurant,Subway Restaurants,0.487
8447016,restaurant,Subway Restaurants,1.652
8447016,hair_care,Lys African Hair Braiding,1.569
8447016,school,Saint Basil School,1.271
8447016,restaurant,Subway Restaurants,1.570
8447729,lodging,IHSP Chicago Hostel,1.107
8447729,home_goods_store,The Container Store,1.511
8447729,bakery,Hoosier Mama Pie Company,0.890
8447729,point_of_interest,Wicker Park Chamber-Commerce,0.363
8447729,furniture_store,Salvage One,1.644
8447729,grocery_or_supermarket,Jewel-Osco,0.290
8448050,hospital,Jackson Park Hospital & Medical Center,1.364
8448050,school,Chicago Vocational High School,1.056
8448050,restaurant,Subway Restaurants,1.572
8448050,store,Baskin-Robbins,1.551
8448050,gas_station,BP,1.124
8448050,moving_company,Allevon Trucking,1.394
8448640,lodging,Hotel Felix,0.231
8448640,spa,Waldorf Astoria,0.421
8448640,lodging,Embassy Suites by Hilton Chicago Downtown,0.450
8448640,lodging,Ohio House Motel,0.475
8448640,lodging,ACME Hotel Company,0.539
8448640,lodging,Hilton Garden Inn Chicago Downtown Magnificent Mile,0.577
8448757,point_of_interest,Let the World Know Chicago Party Place,0.844
8448757,cemetery,Oak Woods Cemetery,0.914
8448757,restaurant,Old Chicago Pizza,1.637
8448757,home_goods_store,Let the World Know,0.844
8448757,school,Jesla School,1.588
8448757,point_of_interest,Forum,1.106
8449776,point_of_interest,Admiral Theatre,1.628
8449776,doctor,Agnes I. Wojnarski M.D.,1.323
8449776,store,Chicago Gadgets,1.489
8449776,restaurant,goosefoot,1.715
8449776,point_of_interest,Chicago Squirrel Removal,1.219
8449776,restaurant,Noon O Kabab,1.289
8450463,accounting,The Law Office of Ben W. Koyl P.C.,1.469
8450463,department_store,Marshalls,0.534
8450463,bar,Chilis Grill & Bar,0.200
8450463,grocery_or_supermarket,ALDI,1.531
8450463,convenience_store,Walgreens,1.400
8450463,restaurant,Subway Restaurants,0.059
8450836,local_government_office,Drivers Express Facility,0.941
8450836,point_of_interest,Accurate Industries,1.028
8450836,church,Chicago Tabernacle,1.159
8450836,car_repair,Midtown Toyota,0.691
8450836,jewelry_store,New Era Jewelry and Coin,1.532
8450836,restaurant,Subway Restaurants,1.126
8450869,local_government_office,Chicago West Illinois Secretary of State Facility,1.160
8450869,park,Columbus Park,1.528
8450869,hospital,Fresenius Medical Care at Loretto Hospital,1.268
8450869,restaurant,MacArthurs Restaurant,0.636
8450869,bank,U.S. Bank Branch,1.837
8450869,plumber,First Rate Plumbers,1.580
8450871,lodging,Hotel Felix,0.362
8450871,spa,Spa at Dana,0.506
8450871,lodging,Park Hyatt Chicago,0.576
8450871,lodging,The Peninsula Chicago,0.615
8450871,lodging,Best Western River North Hotel,0.648
8450871,lodging,The James Chicago - Magnificent Mile,0.748
8451350,university,Kennedy-King College,1.592
8451350,doctor,St Bernard Hospital & Health: Kurian George C MD,1.039
8451350,real_estate_agency,Stewart Business Center,1.595
8451350,grocery_or_supermarket,ALDI,1.109
8451350,gas_station,BP,1.512
8451350,restaurant,Original Soul Vegetarian,1.497
8451500,lodging,IHSP Chicago Hostel,0.459
8451500,lodging,Holiday Jones Chicago Hostel,1.368
8451500,restaurant,Ramen Wasabi,1.229
8451500,bar,Lotties Pub,0.832
8451500,bar,Map Room,0.847
8451500,electronics_store,Best Buy,1.471
8452217,hospital,Mount Sinai Hospital,1.409
8452217,school,Collins Academy,1.522
8452217,doctor,Saint Anthonys Hospital Cardiology,0.744
8452217,point_of_interest,Cinespace Chicago Film Studios,1.477
8452217,school,Telpochcalli School,0.717
8452217,health,Schwab Rehabilitation Hospital,1.476
8452570,storage,East Bank Storage - 35th Street,1.346
8452570,department_store,Target,0.266
8452570,bar,Chicago Indoor Sports,1.357
8452570,health,TFS Solutions Group LLC,1.335
8452570,point_of_interest,East Bank Records Management,1.335
8452570,point_of_interest,Wet Paint Chicago,1.315
8453036,bar,Olive Garden Italian Restaurant,1.747
8453036,hardware_store,The Home Depot,1.048
8453036,department_store,Kohls Lincolnwood,1.845
8453036,school,Mather High School,1.052
8453036,school,Northside College Preparatory High School,1.887
8453036,department_store,Target,1.703
8453113,restaurant,Wingstop,0.621
8453113,furniture_store,The RoomPlace,1.041
